,HHID,ame,afe,pc,va.supply,va.cergra,va.tubers,va.nuts,va.veg,va.meat,va.fruit,va.dairy,va.fat,va.misc,va.vendor,va.bev,ai.ame,ame.inad,ai.afe,afe.inad,energy.supply,den,den.inad,ame.p.n,ame.p,intdate,intmonth
3914,51508bdb14b241caacee76bd90d764be,2.19,2.76,3,368.9514,0,4.108,5.68,342.0042,9.1,8.0592,0,0,0,0,0,168.4709589,Inadequate,133.6780435,Inadequate,3189.9612,115.6601529,Inadequate,3233,25.97413031,09/04/2017,01/04/2017
3915,5152de9af8e6424aa8282aa4c21503d2,5.45,6.88,7,17826.6646,0,12436.18,9.6,5332.1626,41.916,0,0,0,1.806,5,0,3270.947633,Adequate,2591.084971,Adequate,12627.5956,1411.722799,Adequate,12333,99.08411665,26/05/2016,01/05/2016
3916,5153bac06fd74c45883d35ddb4aef5a0,3,3.79,4,1029.6831,0,0,0,996.6831,27.72,0,0,0,0,5.28,0,343.2277,Inadequate,271.6841953,Inadequate,4606.9993,223.5040713,Inadequate,6424,51.61082992,19/12/2016,01/12/2016
3917,515518b890be4fde8b44df3371b801b3,3.01,3.81,4,699.0936,0,5.688,0,401.7829,88.6557,202.967,0,0,0,0,0,232.25701,Inadequate,183.4891339,Inadequate,6652.0734,105.0940899,Inadequate,4593,36.90045794,14/09/2016,01/09/2016
3918,5160cab142ff43bd907a8c55f0146738,1,1.26,1,134.6684,0,0.84,6.39,79.5984,38.72,0,0,0,0,9.12,0,134.6684,Inadequate,106.8796825,Inadequate,5615.7552,23.98046126,Inadequate,2443,19.62721941,23/02/2017,01/02/2017
3919,516cd1384bf64430a634c41f653980e6,2.2,2.79,3,819.21912,0,3.324,0,670.6686,24.52,113.529,0,0,0,7.17752,0,372.3723273,Inadequate,293.6269247,Inadequate,8130.1182,100.7634944,Inadequate,6793,54.57539969,10/10/2016,01/10/2016
3920,516ec4c416c940d08eb83b5195807be2,1.79,2.26,2,1171.8989,162.24,5.108,2.13,106.4506,34.6563,226.574,634.74,0,0,0,0,654.6921229,Adequate,518.5393363,Adequate,8823.3361,132.8181185,Inadequate,9256,74.36330039,03/02/2017,01/02/2017
3921,51779e0c98b7457e85208ea2c8994258,1.62,2.04,2,515.3048,16.96,1.176,0,497.1688,0,0,0,0,0,0,0,318.0893827,Inadequate,252.6003922,Inadequate,9020.0929,57.12854687,Inadequate,6052,48.62215795,12/09/2016,01/09/2016
3922,5178c8f1c3314d67894ee0349781bd7d,3.94,4.98,4,352.4878,0,0,11.2,35.9268,33,265.161,0,0,0,7.2,0,89.46390863,Inadequate,70.78068273,Inadequate,9602.3912,36.70833573,Inadequate,1356,10.89419137,31/10/2016,01/10/2016
3923,517990b0cab04c59ba72711c608012d1,3.21,4.06,4,6071.4508,0,5047.626,4.2,936.4576,14.74,26.864,0,0,0,41.5632,0,1891.417695,Adequate,1495.431232,Adequate,4825.2933,1258.255286,Adequate,11929,95.83835462,08/06/2016,01/06/2016
3924,517c7c83d45240b39542015b350195aa,8.73,11.04,10,5526.959,271.12,5.964,1.4,4618.294,219.612,53.879,335.24,0,21.45,0,0,633.0995418,Adequate,500.6303442,Adequate,34241.8151,161.4096386,Inadequate,9134,73.38314453,27/02/2017,01/02/2017
3925,517dc95b6974497b99f46185384b4725,3.95,4.99,6,498.0826,31.2,1.428,0,386.2546,79.2,0,0,0,0,0,0,126.0968608,Inadequate,99.8161523,Inadequate,8762.5974,56.84189028,Inadequate,2231,17.92399775,20/09/2016,01/09/2016
3926,517dfb4809b04b2a860f4a7a9c83197a,3.35,4.23,5,822.6728,0,0,0,638.2358,184.437,0,0,0,0,0,0,245.5739701,Inadequate,194.4852955,Inadequate,9023.3729,91.17131799,Inadequate,4832,38.82059934,12/01/2017,01/01/2017
3927,518a59e8755f4d08a1f3ab27d21b893e,2.49,3.14,3,2518.3618,0,0,0,2518.3618,0,0,0,0,0,0,0,1011.390281,Adequate,802.026051,Adequate,9033.8034,278.7709327,Adequate,10774,86.5590102,30/03/2017,01/03/2017
3928,51a0ddef0056434e9f68db53be0e895d,0.7,0.88,1,840.279,0,0,0,836.715,3.564,0,0,0,0,0,0,1200.398571,Adequate,954.8625,Adequate,1715.5922,489.7894733,Adequate,11172,89.75656785,17/04/2017,01/04/2017
3929,51b320256a244e91916fc20aa40d0691,6.63,8.37,7,620.8626,0,1.176,0,250.9556,29.516,331.854,0,0,1.071,6.29,0,93.64443439,Inadequate,74.17713262,Inadequate,15247.2164,40.71973426,Inadequate,1445,11.60922311,29/12/2016,01/12/2016
3930,51b3829753ee458fa2eff1769fdaae45,0.98,1.24,1,74.808,0,0,0,67.7648,0,7.0432,0,0,0,0,0,76.33469388,Inadequate,60.32903226,Inadequate,1803.7764,41.47298967,Inadequate,1061,8.524142364,06/06/2016,01/06/2016
3931,51c85caac9114bbb8ade59aa64da4137,2.73,3.46,4,2585.7693,10.32,1.764,23.2,2446.2113,86.064,0,0,0,3.57,14.64,0,947.1682418,Adequate,747.3321676,Adequate,11202.3155,230.824538,Inadequate,10602,85.17715112,28/03/2017,01/03/2017
3932,51c976de2b21497d87cf80c518fc12f6,1.2,1.51,2,375.051,0,3.714,0,322.5072,0,13.7208,32.571,0,0.714,1.824,0,312.5425,Inadequate,248.3781457,Inadequate,3827.6834,97.98380921,Inadequate,5972,47.9794328,09/06/2016,01/06/2016
3933,51d160d1493e4029a814506af9e2af03,1.77,2.24,3,1066.0758,0,0,0,1051.5558,14.52,0,0,0,0,0,0,602.3027119,Adequate,475.9266964,Inadequate,3056.1174,348.8333923,Adequate,8933,71.76829758,05/04/2017,01/04/2017
3934,51d2dc52e9b248b3a8600bb0094ec939,3.62,4.58,5,905.5429,152.32,5.896,1.48,644.5212,79.2457,14.88,0,0,0,7.2,0,250.1499724,Inadequate,197.7167904,Inadequate,6806.4008,133.0428411,Inadequate,4904,39.39905198,08/09/2016,01/09/2016
3935,51d42d1197a24be8b8dc9fdc04a7f293,4.85,6.13,6,178.9324,0,4.74,0.39,94.8024,13.2,0,65.8,0,0,0,0,36.89327835,Inadequate,29.1896248,Inadequate,6480.0135,27.61296716,Inadequate,270,2.169197397,13/12/2016,01/12/2016
3936,51d6adec32b04948af8fdfc2d7cd5ce9,2.8,3.54,4,2851.505,16.96,15.01,0,1897.586,902.74,14.88,0,0,1.449,2.88,0,1018.394643,Adequate,805.509887,Adequate,10909.7927,261.3711441,Adequate,10789,86.67952117,01/09/2016,01/09/2016
3937,51dc8947d0c64ecbbfbd6611b35f37da,5.26,6.65,6,1447.6075,0,0,0.112,1117.1145,7.26,323.121,0,0,0,0,0,275.2105513,Inadequate,217.6853383,Inadequate,12982.6594,111.5031563,Inadequate,5384,43.25540291,14/10/2016,01/10/2016
3938,51e42ff6d2cc4699b065ddac94be2111,0.7,0.88,1,1716.6044,22.72,2.184,3.48,1655.5933,21.9951,5.112,0,0,0,5.52,0,2452.292,Adequate,1950.686818,Adequate,4015.1183,427.5351987,Adequate,12180,97.8549048,14/04/2017,01/04/2017
3939,51e8221ca394442eadefc05058f2e60b,0.98,1.24,1,1939.712,240.72,3.482,0,1625.205,58.317,7.668,0,0,0,4.32,0,1979.297959,Adequate,1564.283871,Adequate,6073.706,319.3621818,Adequate,11975,96.20792159,15/04/2017,01/04/2017
3940,51eb573540914e53b2daa373de271602,3.08,3.9,4,1812.01,236.64,0.84,8.58,728.152,79.137,18.061,677.34,0,17.72,45.54,0,588.3149351,Adequate,464.6179487,Inadequate,13031.157,139.0521195,Inadequate,8837,70.9970274,25/01/2017,01/01/2017
3941,51f311d91d6348fbbad1dc09cfc27f0d,2.73,3.46,4,517.011,0,0,4.42,477.8538,32.1812,2.556,0,0,0,0,0,189.3813187,Inadequate,149.4251445,Inadequate,9778.905,52.87002993,Inadequate,3688,29.62962963,07/02/2017,01/02/2017
3942,51f46846c22e4728bc4a0fa9bd981913,5.78,7.32,8,667.5748,0,0,0,608.2908,59.284,0,0,0,0,0,0,115.4973702,Inadequate,91.19874317,Inadequate,9455.2127,70.60389028,Inadequate,1964,15.77890255,19/09/2016,01/09/2016
3943,51f84af652624b0a9fbf9e3c6e88116e,1.79,2.26,2,1890.315,0,0,0,1771.951,105.984,0,5.18,0,0,7.2,0,1056.041899,Adequate,836.4225664,Adequate,6313.089,299.4279029,Adequate,10892,87.50702981,28/04/2017,01/04/2017
3944,51ff021807b34fc7bec38ea68ccba6dc,3.27,4.15,4,636.7981,64.224,0,2.9,560.1341,9.54,0,0,0,0,0,0,194.7394801,Inadequate,153.4453253,Inadequate,14546.1926,43.77764804,Inadequate,3817,30.66602394,02/06/2016,01/06/2016
3945,5201bf456ef14a03a1253db3c4cdb313,3.11,3.94,5,2229.1345,0,2.688,5.68,2128.5585,72.864,10.224,0,0,0,9.12,0,716.7635048,Adequate,565.7701777,Adequate,12194.957,182.7915014,Inadequate,9582,76.9824054,16/04/2017,01/04/2017
3946,520cc717128e4cec86a7c2a1ded287ea,3.73,4.72,5,96.5546,0,0,0.72,90.3146,0,0,0,0,0,5.52,0,25.88595174,Inadequate,20.45648305,Inadequate,2999.3862,32.19145304,Inadequate,145,1.164939343,06/06/2016,01/06/2016
3947,52115a4f12964fee8692bdbee932b399,4.21,5.31,6,1113.7509,0,0,11.2,1014.5534,66.1575,0,0,0,0,21.84,0,264.5489074,Inadequate,209.7459322,Inadequate,14363.459,77.5405771,Inadequate,5198,41.76106692,30/01/2017,01/01/2017
3948,5211a82c57b6454abe16230a59ff968a,2.26,2.85,3,1633.2773,0,3.95,2.48,1099.456,47.3053,480.086,0,0,0,0,0,722.6890708,Adequate,573.0797544,Adequate,5834.801,279.9199664,Adequate,9623,77.31180204,03/10/2016,01/10/2016
3949,521f7146b838493a848869ae6200013c,4.2,5.33,6,705.3945,0,0.84,12.8,684.5545,0,0,0,0,0,7.2,0,167.9510714,Inadequate,132.3441839,Inadequate,9460.9251,74.55872365,Inadequate,3224,25.90182373,09/02/2017,01/02/2017
3950,52204a9d465b4fd6bb8dd0198cc8c029,2.71,3.43,3,147.089,0,2.688,6.56,131.241,6.6,0,0,0,0,0,0,54.27638376,Inadequate,42.88309038,Inadequate,6451.5782,22.79891764,Inadequate,590,4.740098016,09/02/2017,01/02/2017
3951,5220fd89c9dd42d09341f2c03b3f34d3,3.43,4.32,5,985.7082,0,0,0,651.8812,331.2,0,2.627,0,0,0,0,287.378484,Inadequate,228.1731944,Inadequate,8772.2382,112.3667846,Inadequate,5590,44.91042018,28/01/2017,01/01/2017
3952,522320468976471c817e3dffd0ea3bb6,5.24,6.62,7,570.8408,0,0,9.6,550.9508,7.04,0,0,0,0,3.25,0,108.939084,Inadequate,86.2297281,Inadequate,8518.1408,67.01471758,Inadequate,1801,14.46935004,08/07/2016,01/07/2016
3953,52237f10eccc4a33b6033abb6d5267ff,2.79,3.52,3,4065.8014,20.16,2414.082,0,1609.1194,17.16,0,0,0,0,5.28,0,1457.276487,Adequate,1155.057216,Adequate,5392.02279,754.0400993,Adequate,11555,92.83361453,17/05/2016,01/05/2016
3954,52337ade016f4651850c51297bdf992e,1.51,1.9,2,334.2543,0,0,1.4,307.233,20.2485,5.3728,0,0,0,0,0,221.3604636,Inadequate,175.9233158,Inadequate,6524.7046,51.22903189,Inadequate,4357,35.00441874,03/06/2016,01/06/2016
3955,5239149df02c46bf89482b59d7db2a10,2.2,2.77,3,999.3312,0,1.896,0.2,951.8896,2.99,2.108,31.24,0,0,9.0076,0,454.2414545,Inadequate,360.7693863,Inadequate,5363.3327,186.3265354,Inadequate,7728,62.08724994,24/05/2016,01/05/2016
3956,524a0cddc00147bca0566bd3ead0394b,4.16,5.27,5,1823.357,86.64,3.95,0,968.945,216.4206,13.847,495.2,0,15.06,23.2944,0,438.3069712,Inadequate,345.9880455,Inadequate,13163.4531,138.5166176,Inadequate,7588,60.96248092,10/06/2016,01/06/2016
3957,524ca16282a7466a84897b5ae0b61e06,2.24,2.84,3,410.4953,0,10.112,0,390.474,9.9093,0,0,0,0,0,0,183.2568304,Inadequate,144.5405986,Inadequate,8408.5452,48.8188254,Inadequate,3563,28.62537158,27/04/2017,01/04/2017
3958,524cc019be9047428f691bcfc3a867ec,3.15,3.99,5,555.6643,0,7.584,0,453.7243,42.644,1.612,0,0,0,50.1,0,176.4013651,Inadequate,139.2642356,Inadequate,11434.0835,48.59718752,Inadequate,3414,27.42829597,09/07/2016,01/07/2016
3959,524e5343609d4b808f42e313e5d7a293,1.48,1.87,2,252.841,0,0,2.48,191.153,56.232,2.976,0,0,0,0,0,170.8385135,Inadequate,135.2090909,Inadequate,6932.701,36.47077813,Inadequate,3289,26.42403792,30/03/2017,01/03/2017
3960,524e5e1613a64298a6f8337b731da874,2.61,3.3,4,714.2742,0,16.438,0,361.5852,205.256,130.995,0,0,0,0,0,273.6682759,Inadequate,216.4467273,Inadequate,13299.4986,53.70685178,Inadequate,5356,43.0304491,20/09/2016,01/09/2016
3961,524fcad7119f40b68d5f15230b11e870,5.92,7.48,8,7947.1744,0,4.452,15.4,7916.1024,11.22,0,0,0,0,0,0,1342.428108,Adequate,1062.456471,Adequate,18107.9,438.878854,Adequate,11391,91.51602796,14/02/2017,01/02/2017
3962,5260e921319748d6b929d8246edfb9f6,4.01,5.06,5,3902.9498,115.2,5.376,11.2,3691.108,58.2714,15.336,0,0,0,6.4584,0,973.3041895,Adequate,771.3339526,Adequate,9435.0578,413.6646412,Adequate,10685,85.84397847,21/03/2017,01/03/2017
3963,526c4061c241491aa8ae575938e7bfab,1.51,1.9,2,226.6985,0,1.896,0,224.8025,0,0,0,0,0,0,0,150.131457,Inadequate,119.315,Inadequate,7998.4075,28.34295452,Inadequate,2815,22.61589138,18/04/2017,01/04/2017
3964,5273580b962e4c23acc580e16e78ebfa,3.2,4.05,5,1918.7181,0,1.596,0,1866.7914,50.3307,0,0,0,0,0,0,599.5994063,Adequate,473.7575556,Inadequate,9368.585,204.8034041,Inadequate,8919,71.65582068,25/03/2017,01/03/2017
3965,52797d69243445278aa2fe6f059626ca,4.95,6.25,6,593.7558,0,0,0,593.7558,0,0,0,0,0,0,0,119.9506667,Inadequate,95.000928,Inadequate,10636.3214,55.82341654,Inadequate,2072,16.64658151,19/01/2017,01/01/2017
3966,527aee6e3bbb4027b59e13321b9ea7a0,5.27,6.66,7,289.8942,0,0,0,261.9342,17.16,0,0,0,0,10.8,0,55.0083871,Inadequate,43.52765766,Inadequate,12899.8946,22.47260222,Inadequate,605,4.860608982,06/04/2017,01/04/2017
3967,5286acd4231047a9923812dd97c52e15,6.99,8.83,8,479.1232,0,0,11.2,425.8632,42.06,0,0,0,0,0,0,68.54409156,Inadequate,54.26083805,Inadequate,9291.9948,51.56300776,Inadequate,884,7.102112959,17/01/2017,01/01/2017
3968,52926eaa7cfd41c6ad01bb8b1733d55a,2.06,2.6,3,2611.3353,88.32,1536.234,0,890.1474,66.6963,24.8832,0,0,0,5.0544,0,1267.638495,Adequate,1004.359731,Adequate,6484.9897,402.6737776,Adequate,11277,90.60014461,20/04/2017,01/04/2017
3969,529b1855533f4abbaa4a0f3a392ba027,3.85,4.88,6,1015.3044,15.9,4.74,9.6,806.137,14.52,150.233,0,0,0,14.1744,0,263.7154286,Inadequate,208.0541803,Inadequate,7971.3601,127.3690295,Inadequate,5186,41.66465815,20/09/2016,01/09/2016
3970,529d53a396e948efaf6b147087bb3800,1.51,1.9,2,455.4594,0,0,0,445.0014,10.458,0,0,0,0,0,0,301.6287417,Inadequate,239.7154737,Inadequate,5195.5274,87.66374709,Inadequate,5814,46.71005061,07/04/2017,01/04/2017
3971,529f042c384e44fcaa7f1272a9e9bb98,1,1.26,1,346.1654,0,0,5.68,333.3214,3.564,0,0,0,0,3.6,0,346.1654,Inadequate,274.7344444,Inadequate,3406.112,101.6306569,Inadequate,6464,51.9321925,22/12/2016,01/12/2016
3972,52ae25624f944d24af525c6bcf945d3b,2,2.52,2,440.04,0,0,0,440.04,0,0,0,0,0,0,0,220.02,Inadequate,174.6190476,Inadequate,2683.52,163.9786549,Inadequate,4335,34.82766932,23/12/2016,01/12/2016
3973,52ae7687931e4a738ffca5679a33faba,5.04,6.37,6,617.565,0,4.74,0,593.275,12.35,0,0,0,0,7.2,0,122.5327381,Inadequate,96.94897959,Inadequate,11786.763,52.39479236,Inadequate,2146,17.24110227,03/06/2016,01/06/2016
3974,52b422a3caa34278b531a1da05651c6a,3.51,4.42,4,410.1672,0.76,0,0,408.6928,0.7144,0,0,0,0,0,0,116.8567521,Inadequate,92.79800905,Inadequate,4766.2116,86.0572787,Inadequate,1997,16.04402667,23/05/2016,01/05/2016
3975,52b946384bf545dcb9f84d96f9ec4a4d,1.51,1.9,2,403.2091,0,0,0,389.3491,13.86,0,0,0,0,0,0,267.025894,Inadequate,212.2153158,Inadequate,3585.7965,112.4461748,Inadequate,5234,42.05029324,16/12/2016,01/12/2016
3976,52c072d210344f518716dd6822a20e6b,1.79,2.26,2,1258.8969,0,2.688,0,1213.8836,42.3253,0,0,0,0,0,0,703.2943575,Adequate,557.0340265,Adequate,8598.3528,146.4114034,Inadequate,9517,76.46019121,30/03/2017,01/03/2017
3977,52c5c6f6b907461696140a8abf75f7c1,5.68,7.19,7,1212.9,0,0,0,1212.9,0,0,0,0,0,0,0,213.5387324,Inadequate,168.6926287,Inadequate,8954.7118,135.4482452,Inadequate,4204,33.77520688,23/10/2016,01/10/2016
3978,52d2cf3d236147a7ac5a1f02af198d8d,1.79,2.26,2,1215.96,22.72,9.638,0,1097.958,80.124,0,0,0,0,5.52,0,679.3072626,Adequate,538.0353982,Adequate,5663.4067,214.7046936,Inadequate,9398,75.50413754,09/09/2016,01/09/2016
3979,52e28aa88123496a9d1e6c8a77b557ec,3.27,4.16,5,734.9105,0,0,0,678.3005,44.88,11.73,0,0,0,0,0,224.7432722,Inadequate,176.6611779,Inadequate,9725.0007,75.56919765,Inadequate,4435,35.63107576,17/12/2016,01/12/2016
3980,52e3e01324bd474ba98561e8282221b5,1.94,2.45,2,651.2774,0,0,0,649.1694,0,2.108,0,0,0,0,0,335.71,Inadequate,265.8275102,Inadequate,3484.344,186.9153562,Inadequate,6319,50.76725315,20/02/2017,01/02/2017
3981,52e56f3b413d440ea8c14daec25473c2,3.03,3.83,4,1657.2764,0,0,0,1657.2764,0,0,0,0,0,0,0,546.9559076,Inadequate,432.7092428,Inadequate,9188.8744,180.3568454,Inadequate,8563,68.79569374,20/03/2017,01/03/2017
3982,52e73109767f4b8d9496fb0d4c4148b1,6.6,8.35,8,6009.889,135.52,2197.78,4,3563.2958,28.008,44.936,0,0,1.806,34.5432,0,910.5892424,Adequate,719.7471856,Adequate,18084.5495,332.3217424,Adequate,10457,84.01221178,28/06/2016,01/06/2016
3983,52ebe9aa1af645c8b56748dce51f025a,3.38,4.28,5,257.412,9.28,0,0,242.022,6.11,0,0,0,0,0,0,76.15739645,Inadequate,60.14299065,Inadequate,6788.6089,37.91822504,Inadequate,1056,8.483972041,04/06/2016,01/06/2016
3984,52eeb98201e74d39a5d4a410303b3590,2.05,2.58,3,1018.6013,71.28,0,11.2,902.896,33.2253,0,0,0,0,0,0,496.8786829,Inadequate,394.8067054,Inadequate,14890.2353,68.40733403,Inadequate,8125,65.27677352,23/01/2017,01/01/2017
3985,52f0c95266664968bd617f81b547a6e0,0.77,0.98,1,1055.629,0,0,0,1029.229,21.12,0,0,0,0,5.28,0,1370.946753,Adequate,1077.172449,Adequate,3689.651,286.1053796,Adequate,11440,91.90969712,13/04/2017,01/04/2017
3986,52f1fdfce608415cacf6be89a335124f,1.83,2.31,2,1403.67,0.38,0,4.96,1323.84,70.89,0,0,0,0,3.6,0,767.0327869,Adequate,607.6493506,Adequate,11516.9791,121.8783144,Inadequate,9858,79.19980718,20/09/2016,01/09/2016
3987,52f8a9ede8484a6ea1b19dde7dd468ac,6.8,8.62,10,1846.5862,18.8,3.192,0,1636.7454,40.82,139.728,0,0,0,7.3008,0,271.5567941,Inadequate,214.2211369,Inadequate,30757.1472,60.03762924,Inadequate,5317,42.71712059,20/01/2017,01/01/2017
3988,52f975a65a3c4805bc916b580f4bbd16,4.47,5.66,6,1366.8686,35.2,2.94,4.3,702.2995,82.2271,471.582,61.6,0,0,6.72,0,305.7871588,Inadequate,241.4962191,Inadequate,19303.5356,70.80923559,Inadequate,5886,47.28850325,13/01/2017,01/01/2017
3989,52f9ffbf5496480898451ed52513fac9,2.09,2.64,3,3668.6148,0,3145.622,0,496.9528,22.44,0,0,0,0,3.6,0,1755.318086,Adequate,1389.626818,Adequate,5108.0123,718.2079025,Adequate,11856,95.25186792,16/07/2016,01/07/2016
3990,52fc1097fdd340d883ccffed63dd313e,2.8,3.54,4,2618.7064,144,1682.542,0,411.3894,56.74,291.661,28.294,0,0,4.08,0,935.2522857,Adequate,739.7475706,Adequate,7164.1688,365.5282941,Adequate,10561,84.84775448,29/03/2017,01/03/2017
3991,52feedd0ecda44a5be6347652471619c,4.35,5.5,6,2597.378,0,2.856,14.3,2190.252,17.16,69.44,282.94,0,0,20.43,0,597.0983908,Adequate,472.2505455,Inadequate,17415.5334,149.1414555,Inadequate,8891,71.43086688,24/10/2016,01/10/2016
3992,530a9af21b694fc4b45e6253722c1857,4.87,6.16,6,3730.1787,48,0,0,3556.8177,46.545,0,69.09,0,1.806,7.92,0,765.9504517,Adequate,605.5484903,Adequate,13988.3737,266.6627858,Adequate,9850,79.13553467,05/04/2017,01/04/2017
3993,53166b3df56d4e4788a1b181b6287855,1.7,2.14,2,1810.4224,282.79,0,11.2,479.7652,42.5642,116.163,794.3,0,83.64,0,0,1064.954353,Adequate,845.9917757,Adequate,14807.0423,122.2676591,Inadequate,10910,87.65164297,12/09/2016,01/09/2016
3994,5321ab8e86524fd391facdd77d8d1917,4.09,5.17,5,1448.506,0,1114.69,0,307.416,0,0,0,0,0,26.4,0,354.1579462,Inadequate,280.1752418,Inadequate,18154.687,79.78688919,Inadequate,6582,52.8802121,08/06/2016,01/06/2016
3995,53267210f32d4c04ac5d566b324398f9,2.73,3.46,3,1659.2301,118.32,2.37,12.8,673.2704,133.6993,2.556,711.16,0,0,5.0544,0,607.7765934,Adequate,479.5462717,Inadequate,8229.3499,201.6234721,Inadequate,8971,72.07359203,06/06/2016,01/06/2016
3996,5327f1a292db4655b1337eef5e7040a2,2.31,2.92,3,1115.698,0,0,2.32,1073.118,34.98,0,0,0,0,5.28,0,482.9861472,Inadequate,382.0883562,Inadequate,3211.2243,347.4369573,Adequate,7996,64.24037921,07/02/2017,01/02/2017
3997,533be0a9b1e048a68c403e4ec764adf8,2.55,3.22,4,134.1096,0,0,0,134.1096,0,0,0,0,0,0,0,52.592,Inadequate,41.6489441,Inadequate,4138.0312,32.40903549,Inadequate,560,4.499076083,28/02/2017,01/02/2017
3998,534387f949a2406d83e5a2505d46c075,2.21,2.8,3,175.6924,1.5,0,0,167.0684,7.124,0,0,0,0,0,0,79.49882353,Inadequate,62.74728571,Inadequate,15651.6392,11.2251757,Inadequate,1139,9.150799389,15/02/2017,01/02/2017
3999,534d236e9c534c549e7fcc3a247bbc46,1.79,2.26,2,262.2324,0,0.5796,0,247.7928,13.86,0,0,0,0,0,0,146.4985475,Inadequate,116.0320354,Inadequate,7596.9084,34.51830484,Inadequate,2715,21.81248494,10/02/2017,01/02/2017
4000,53517e290d7c4c4bbffb1efcfd5c7a73,6.22,7.86,7,2209.7868,0,11.376,0,1821.7332,370.2,2.1576,0,0,0,4.32,0,355.2711897,Inadequate,281.1433588,Inadequate,12417.1799,177.9620508,Inadequate,6592,52.96055274,06/09/2016,01/09/2016
4001,535350c0a9f847fc9866039891774331,3.1,3.92,4,1116.298,0,4.2,0,952.723,28.38,130.995,0,0,0,0,0,360.096129,Inadequate,284.769898,Inadequate,12164.9508,91.76346196,Inadequate,6649,53.41849442,31/01/2017,01/01/2017
4002,535c410fabea4039b1fb0b8ffb09369d,5.77,7.3,7,180.914,0,4.74,0,45.864,17.75,17.15,95.41,0,0,0,0,31.3542461,Inadequate,24.78273973,Inadequate,12345.6927,14.65401775,Inadequate,203,1.63091508,08/06/2016,01/06/2016
4003,535d27c238ec43e1b951df4c844efb09,2.48,3.13,3,1957.4844,0,0,11.2,1946.2844,0,0,0,0,0,0,0,789.3082258,Adequate,625.394377,Adequate,6961.8128,281.174524,Adequate,9947,79.91483892,31/03/2017,01/03/2017
4004,535f1ee9024840b3a1ccde6e85d23381,5.48,6.93,7,6351.1978,0,0,0.54,6331.5398,13.728,5.39,0,0,0,0,0,1158.977701,Adequate,916.478759,Adequate,18435.5866,344.5074973,Adequate,11105,89.21828553,21/04/2017,01/04/2017
4005,536244a3342140fd89888f5bbeb55798,1.75,2.22,2,709.8176,0,0,1.42,546.1366,6.6,148.461,0,0,0,7.2,0,405.6100571,Inadequate,319.7376577,Inadequate,2000.1702,354.8785998,Adequate,7210,57.92560456,21/12/2016,01/12/2016
4006,5365f17c13794692b5003cbb09fa39ad,0.7,0.88,1,318.16,0,0,0,318.16,0,0,0,0,0,0,0,454.5142857,Inadequate,361.5454545,Inadequate,2162.632,147.1170315,Inadequate,7731,62.11135213,29/10/2016,01/10/2016
4007,5366f080a1ec4e799b6ebc54b5f9fc38,0.77,0.98,1,663.9014,13.76,0,0,624.1014,22.44,0,0,0,0,3.6,0,862.2096104,Adequate,677.4504082,Adequate,3137.5122,211.601217,Inadequate,10252,82.36522857,28/09/2016,01/09/2016
4008,536966c2121f4687b2ed9c8ae18e2117,6.2,7.82,7,2166.4617,0,0,0,2071.881,94.5807,0,0,0,0,0,0,349.4293065,Inadequate,277.0411381,Inadequate,9325.2487,232.3221364,Inadequate,6525,52.42227043,17/02/2017,01/02/2017
4009,5369ddba13b04a219e7d3f48e6b4364f,4.21,5.32,5,1097.5224,0,18.96,7.1,1022.9764,7.54,23.156,0,0,0,17.79,0,260.6941568,Inadequate,206.301203,Inadequate,17101.3808,64.17741426,Inadequate,5127,41.19064835,11/06/2016,01/06/2016
4010,53714a2c393b4dbca5fbe39ab032491b,6.37,8.06,8,2982.0855,9.2,208.61,11.2,2704.4395,19.11,29.526,0,0,0,0,0,468.1452904,Inadequate,369.985794,Inadequate,30633.4503,97.34735953,Inadequate,7876,63.27629148,13/06/2016,01/06/2016
4011,5373f93ed910464fa44b34d84a4ab4cc,4.45,5.61,5,3734.4494,0,0,4.2,3715.0694,15.18,0,0,0,0,0,0,839.2021124,Adequate,665.6772549,Adequate,21032.9509,177.5523281,Inadequate,10158,81.61002651,07/06/2016,01/06/2016
4012,5377b6b50a854322bff3451b3644eb40,0.7,0.88,1,1772.488,0,0,0,1766.273,1.56,4.655,0,0,0,0,0,2532.125714,Adequate,2014.190909,Adequate,2558.0168,692.9149175,Adequate,12196,97.98344983,16/04/2017,01/04/2017
4013,53782856e9064bc8a7cb165245f5e525,5.82,7.34,6,802.876,0,10.588,0,748.068,44.22,0,0,0,0,0,0,137.9512027,Inadequate,109.3836512,Inadequate,7710.9961,104.120919,Inadequate,2524,20.27797863,09/05/2016,01/05/2016
4014,537afb015b134480920ba01acb171797,9.56,12.08,12,1687.991,14,3.95,133.3,1448.421,88.32,0,0,0,0,0,0,176.5680962,Inadequate,139.7343543,Inadequate,28106.14,60.05773116,Inadequate,3419,27.4684663,15/06/2016,01/06/2016
4015,537c46390ece4a8cb3a4ec02d33c7708,3.19,4.05,5,1521.212,0,4.452,23.2,1415.568,22.44,55.552,0,0,0,0,0,476.8689655,Inadequate,375.6079012,Inadequate,4568.04,333.0119701,Adequate,7947,63.84671005,23/09/2016,01/09/2016
