,HHID,ame,afe,pc,va.supply,va.cergra,va.tubers,va.nuts,va.veg,va.meat,va.fruit,va.dairy,va.fat,va.misc,va.vendor,va.bev,ai.ame,ame.inad,ai.afe,afe.inad,energy.supply,den,den.inad,ame.p.n,ame.p,intdate,intmonth
101,0258be4feaef468486cb11f867db8cfa,4.9,6.19,6,764.125,0,0,0,735.745,28.38,0,0,0,0,0,0,155.9438776,Inadequate,123.4450727,Inadequate,11125.864,68.68005936,Inadequate,2937,23.59604724,30/01/2017,01/01/2017
102,025945bcc4c3411695b3819ee416b4b4,3.07,3.88,3,1598.9982,0,1.68,2.48,1592.4862,0,2.352,0,0,0,0,0,520.8463192,Inadequate,412.1129381,Inadequate,3760.7414,425.181641,Adequate,8345,67.0442677,07/02/2017,01/02/2017
103,025aa6c330234024a159947a74a27cb7,5.61,7.1,7,4615.6421,16.96,18.96,5.01,4048.0852,391.6549,1.612,127.6,0,0,5.76,0,822.7526025,Adequate,650.0904366,Adequate,16322.5468,282.7770786,Adequate,10088,81.047642,23/05/2016,01/05/2016
104,025b34db889043f6a67eed748f55a785,2.87,3.64,4,4224.5589,0,0,0,4205.2964,19.2625,0,0,0,0,0,0,1471.971742,Adequate,1160.593104,Adequate,7320.9836,577.0479939,Adequate,11580,93.03446614,09/05/2016,01/05/2016
105,025b8196168f4c409b738a5f8361d470,1.58,2,2,1465.5427,54.24,6.084,16.8,1253.5332,80.4295,16.016,31.24,0,0,7.2,0,927.5586709,Adequate,732.77135,Adequate,14285.1656,102.5919294,Inadequate,10521,84.5263919,11/04/2017,01/04/2017
106,02609276cf1a4b76a32b383fdbc60404,3.28,4.15,4,4984.4199,91.44,3375.104,4.3,1124.2952,170.9767,12.848,189.2,0,1.806,14.45,0,1519.640213,Adequate,1201.065036,Adequate,20608.408,241.8634132,Adequate,11640,93.51651,21/07/2016,01/07/2016
107,02633fa87d104b10b6e11bea7bb48b3e,1.79,2.26,2,695.2158,61.92,3.792,0,246.4238,15.48,0,367.6,0,0,0,0,388.3887151,Inadequate,307.6176106,Inadequate,5103.5126,136.2230006,Inadequate,6994,56.19024665,31/05/2016,01/05/2016
108,027089f794f44a8bb0c6d4ea50284d8d,2.8,3.54,3,5133.602,0,4681.856,0,420.906,30.84,0,0,0,0,0,0,1833.429286,Adequate,1450.170056,Adequate,3905.6303,1314.410634,Adequate,11903,95.62946895,01/10/2016,01/10/2016
109,0287bda9e7074b26bcc4d38267651a8d,3.88,4.91,5,1804.751,122.4,0,7.1,1140.959,22.44,384.252,127.6,0,0,0,0,465.1420103,Inadequate,367.5663951,Inadequate,22044.8807,81.86712482,Inadequate,7850,63.0674058,28/12/2016,01/12/2016
110,0288ef267fcd4691a6dfc8badc215a0d,4.3,5.43,5,862.7807,0,0,0,858.7007,0,0,0,0,0,4.08,0,200.6466744,Inadequate,158.8914733,Inadequate,9706.4621,88.8872476,Inadequate,3947,31.71045232,06/02/2017,01/02/2017
111,028a11ecbc794a15b6665495b10d73f1,2.06,2.6,3,293.3602,0,0,5.68,287.6802,0,0,0,0,0,0,0,142.4078641,Inadequate,112.8308462,Inadequate,6351.8759,46.1848129,Inadequate,2617,21.02514662,16/02/2017,01/02/2017
112,028e4eba2bb44f12a833a043097732b0,3.89,4.91,5,234.4512,0,2.268,12.6,208.9432,7.04,0,0,0,0,3.6,0,60.27023136,Inadequate,47.74973523,Inadequate,9159.5716,25.59630627,Inadequate,705,5.664015425,30/01/2017,01/01/2017
113,0299779551cf4f9583328e8b3ae4f871,4.71,5.95,6,837.74,0,0,0,837.74,0,0,0,0,0,0,0,177.8641189,Inadequate,140.7966387,Inadequate,5522.952,151.6833751,Inadequate,3446,27.68538604,12/02/2017,01/02/2017
114,02a41463c8dd408cbaee6d1b2096c1c0,4.14,5.23,4,769.5825,0,0,0,555.7661,68.8014,8.135,131.6,0,0,5.28,0,185.8894928,Inadequate,147.1477055,Inadequate,9826.5131,78.31694643,Inadequate,3624,29.11544951,26/02/2017,01/02/2017
115,02a70dbe6b504cc6bbe7e05d65d086d7,4.69,5.93,5,2637.0789,0,0,0,2366.9252,92.1957,15.718,133.2,0,0,29.04,0,562.276951,Inadequate,444.7013322,Inadequate,10780.4467,244.6168488,Adequate,8679,69.72764522,04/05/2016,01/05/2016
116,02acc4cad4a44743acab2a7fbcd5cdff,0.7,0.88,1,296.8836,0,3.792,0,293.0916,0,0,0,0,0,0,0,424.1194286,Inadequate,337.3677273,Inadequate,3309.0188,89.71952653,Inadequate,7421,59.62079216,12/06/2016,01/06/2016
117,02afad16dc2a4c9d896cbb1a2ffb823f,2.61,3.3,3,1238.272,0,15.642,49.6,1173.03,0,0,0,0,0,0,0,474.4337165,Inadequate,375.2339394,Inadequate,12982.2913,95.38162189,Inadequate,7933,63.73423315,21/09/2016,01/09/2016
118,02caf9f25a7f4d228a6fedf1e381320b,2.83,3.59,4,1694.8317,0,0,11.2,1636.224,40.9477,6.46,0,0,0,0,0,598.8804594,Adequate,472.0979666,Inadequate,10424.7208,162.5781383,Inadequate,8911,71.59154816,29/03/2017,01/03/2017
119,02ccb4775a304405afe79d49e784b40e,2.48,3.14,4,400.7812,0,3.16,24.8,372.8212,0,0,0,0,0,0,0,161.6053226,Inadequate,127.6373248,Inadequate,7870.3148,50.92314732,Inadequate,3075,24.70474813,07/06/2016,01/06/2016
120,02d6fc1eec2048468ce8762ac5cd2700,2.34,2.97,3,1420.0808,0,0,0,1398.9608,21.12,0,0,0,0,0,0,606.8721368,Adequate,478.1416835,Inadequate,8335.3304,170.3688674,Inadequate,8964,72.01735358,22/03/2017,01/03/2017
121,02db23508e8249d4b6abe8bbb9f07708,4.49,5.69,6,353.6854,5.3,0,1.62,343.2014,3.564,0,0,0,0,0,0,78.77180401,Inadequate,62.15912127,Inadequate,3401.935,103.9659488,Inadequate,1124,9.030288423,28/03/2017,01/03/2017
122,02dea1330e6a410a9582b3fbe6388876,4.29,5.41,5,7478.3092,25.28,4462.394,4.3,2931.6232,19.14,26.932,0,0,0,8.64,0,1743.195618,Adequate,1382.312237,Adequate,11370.4656,657.6959522,Adequate,11846,95.17152728,18/06/2016,01/06/2016
123,02e89b31d9b448ff9d301b062ccb7102,4.76,6.01,5,1056.9854,0,0,11.2,1031.4854,14.3,0,0,0,0,0,0,222.0557563,Inadequate,175.8711148,Inadequate,8882.7318,118.9932809,Inadequate,4367,35.08475938,08/09/2016,01/09/2016
124,02efcfc008e5421689f15453f516a273,3.35,4.22,4,525.1391,0,0,16.38,309.1094,51.6197,143.2,0,0,0,4.83,0,156.7579403,Inadequate,124.440545,Inadequate,7727.9412,67.95329913,Inadequate,2954,23.73262634,26/01/2017,01/01/2017
125,02fac076c8c94ffc929e132569e66c46,2.12,2.68,3,235.6095,0,0,11.2,224.4095,0,0,0,0,0,0,0,111.1365566,Inadequate,87.91399254,Inadequate,6277.8424,37.53033048,Inadequate,1850,14.8630192,24/02/2017,01/02/2017
126,02fb88cc7cbc416a8ae63563b1e716ce,2.74,3.47,4,1155.258,0,11.376,0,1071.282,72.6,0,0,0,0,0,0,421.6270073,Inadequate,332.9273775,Inadequate,10030.8483,115.1705185,Inadequate,7391,59.37977023,29/10/2016,01/10/2016
127,02fced76ad744a92a93fc176c77eeea1,2.24,2.84,3,1413.5209,0,0,0,1367.8913,13.086,32.5436,0,0,0,0,0,631.0361161,Adequate,497.7186268,Adequate,9490.3476,148.943006,Inadequate,9121,73.2787017,19/06/2016,01/06/2016
128,02fdbf61b4604b38983eb2acb424e0f7,3.26,4.12,4,1247.7665,0,2.268,0,1166.4465,36.78,30.752,0,0,0,11.52,0,382.7504601,Inadequate,302.8559466,Inadequate,7140.2882,174.7501592,Inadequate,6917,55.57162368,29/09/2016,01/09/2016
129,02ff35deb6f041d7aa64f99822d889e1,3.73,4.71,4,604.9426,144,0,0,417.6936,37.545,5.704,0,0,0,0,0,162.1830027,Inadequate,128.4379193,Inadequate,10280.1172,58.84588553,Inadequate,3092,24.84132723,31/10/2016,01/10/2016
130,03013d3b04f3496ab37a25edb0f2eed3,3.27,4.14,5,1212.4641,0,2.756,0,757.9648,42.8253,401.718,0,0,0,7.2,0,370.7841284,Inadequate,292.8657246,Inadequate,5764.728,210.3245981,Inadequate,6774,54.42275247,29/10/2016,01/10/2016
131,0303fa000b8c494fb0de4c0812b84cf6,2.26,2.86,3,535.82,0,3.528,0,498.622,33.67,0,0,0,0,0,0,237.0884956,Inadequate,187.3496503,Inadequate,9491.4844,56.45270828,Inadequate,4679,37.59138748,22/02/2017,01/02/2017
132,03185ca85ee347569aba9746b1acd60f,3.33,4.23,5,3208.9063,0,1.092,0,3167.8842,29.1325,2.1576,0,0,0,8.64,0,963.6355255,Adequate,758.6066903,Adequate,11882.4548,270.0541558,Adequate,10651,85.57082028,27/04/2017,01/04/2017
133,031b0d4134504b1a9ea476e322a588c3,3.49,4.41,5,4858.0098,152.8,0,2.2,4643.0358,4.65,36.624,0,0,18.7,0,0,1391.979885,Adequate,1101.589524,Adequate,14577.9988,333.242571,Adequate,11476,92.19892344,05/04/2017,01/04/2017
134,031b1e2d78d64f469c9b17b75294b971,2.99,3.78,5,480.2272,5.6,0,0,463.0224,0,8.0048,0,0,0,3.6,0,160.6111037,Inadequate,127.0442328,Inadequate,2242.9924,214.1011267,Inadequate,3056,24.55210091,20/07/2016,01/07/2016
135,031d3f2750ee401ab1346c87cb3e4b72,5,6.31,6,1078.954,17.2,0,11.2,554.172,0,496.382,0,0,0,0,0,215.7908,Inadequate,170.9911252,Inadequate,5092.5179,211.8704384,Inadequate,4253,34.16887603,18/12/2016,01/12/2016
136,031e4883262d4934bcac67e031770853,3.25,4.12,5,381.8185,0,3.528,0,121.478,256.8125,0,0,0,0,0,0,117.4826154,Inadequate,92.6743932,Inadequate,8444.789,45.21350385,Inadequate,2016,16.1966739,25/10/2016,01/10/2016
137,031f5da27c424da3a0b057f9b5341e83,4.27,5.41,5,1857.9962,61.92,1.428,0,1646.6482,29.42,87.33,0,0,0,31.25,0,435.1279157,Inadequate,343.4373752,Inadequate,10231.0918,181.6029253,Inadequate,7548,60.64111834,07/10/2016,01/10/2016
138,031f9ffeba7849c2b74df1b0e9a2d5cb,1.79,2.26,2,588.1878,0,0,0,588.1878,0,0,0,0,0,0,0,328.5965363,Inadequate,260.2600885,Inadequate,3363.8634,174.854841,Inadequate,6213,49.91564232,23/03/2017,01/03/2017
139,03210a11d52047dd8c9a1735f72495f3,2.49,3.14,3,4057.6413,0,7.584,0,3869.1006,104.7767,38.52,37.66,0,0,0,0,1629.574819,Adequate,1292.242452,Adequate,14698.9936,276.0489194,Adequate,11749,94.39222303,16/05/2016,01/05/2016
140,032500a04ccd48a3962c8e9c40804100,3.84,4.86,5,481.4109,0,0,0,408.5469,72.864,0,0,0,0,0,0,125.3674219,Inadequate,99.05574074,Inadequate,5363.4995,89.7568649,Inadequate,2209,17.74724833,11/04/2017,01/04/2017
141,0328aaafef254673bc3305ba89030eb0,0.77,0.98,1,140.156,0,0,5.68,108.3964,19.11,0,0,0,0,6.9696,0,182.0207792,Inadequate,143.0163265,Inadequate,3508.7999,39.94414159,Inadequate,3532,28.37631558,07/02/2017,01/02/2017
142,032b56cdb29a4a1fb22cb403342d2388,1.77,2.24,2,457.629,0,0,0,326.94,17.16,113.529,0,0,0,0,0,258.5474576,Inadequate,204.2986607,Inadequate,3507.112,130.4859953,Inadequate,5091,40.90142203,03/02/2017,01/02/2017
143,032d3fca49784ee995953b1e4ddc5a8c,3.96,5,5,2027.7397,0,0,0,976.4002,90.7095,960.63,0,0,0,0,0,512.0554798,Inadequate,405.54794,Inadequate,12571.3812,161.2980839,Inadequate,8254,66.31316783,25/10/2016,01/10/2016
144,032e5c5753aa4bd8b99286409e30b7ab,3.62,4.57,5,2740.0358,0,0,0,1609.6918,29.12,1074.824,0,0,0,26.4,0,756.9159669,Adequate,599.5701969,Adequate,5686.9997,481.8069183,Adequate,9798,78.71776332,19/12/2016,01/12/2016
145,033318bca86c47c5b9062b300d47b313,1.75,2.22,2,1452.3887,0,1.58,5.58,1445.2287,0,0,0,0,0,0,0,829.9364,Adequate,654.2291441,Adequate,3651.6881,397.7307646,Adequate,10117,81.28062987,01/06/2016,01/06/2016
146,033d73e5646445a68992e3f15073377a,3.96,4.99,6,660.4493,0,0,0,499.624,33.2253,0,127.6,0,0,0,0,166.7801263,Inadequate,132.3545691,Inadequate,10452.3212,63.18685461,Inadequate,3202,25.72507432,25/01/2017,01/01/2017
147,034b6adc836d4de796b3d2fda2b5cf5c,4.27,5.42,5,678.053,0,1.428,23.2,178.965,13.86,0,460.6,0,0,0,0,158.7946136,Inadequate,125.1020295,Inadequate,10197.283,66.49349636,Inadequate,3004,24.13432956,12/02/2017,01/02/2017
148,035b665b81ec488e991d80440c57c13a,8.41,10.62,11,1749.6488,3.1,0,1.14,1745.4088,0,0,0,0,0,0,0,208.0438526,Inadequate,164.7503578,Inadequate,1939.8798,901.9367076,Adequate,4089,32.85128947,28/04/2016,01/04/2016
149,035cad34ef7b42be8bce758e6b32c314,1.75,2.22,2,1638.1533,0,0,5.68,1573.832,55.6653,2.976,0,0,0,0,0,936.0876,Adequate,737.9068919,Adequate,5928.3168,276.3268825,Adequate,10564,84.87185667,11/03/2017,01/03/2017
150,035fb897393e4514a7f2c28e9f7e54e5,6.72,8.5,8,4278.8484,0,0,2.48,4232.5364,17.472,13.64,0,0,0,12.72,0,636.7333929,Adequate,503.3939294,Adequate,23838.4076,179.4938853,Inadequate,9150,73.51168956,13/05/2016,01/05/2016
151,0361e24e85794498889424ee12bbd0bb,2.26,2.86,3,1984.1939,75.68,1537.578,0,276.0378,32.7231,4.464,32.571,0,0,25.14,0,877.9619027,Adequate,693.7740909,Adequate,6206.28973,319.7069403,Adequate,10326,82.95974934,13/09/2016,01/09/2016
152,0361eda99c794ebfa5c3a2cf2acf3283,9.47,11.94,11,2879.019,720,155.928,0,1297.438,28.44,357.247,312.4,0,1.806,5.76,0,304.0146779,Inadequate,241.1238693,Inadequate,25285.9163,113.8585988,Inadequate,5860,47.07961758,21/01/2017,01/01/2017
153,036860fc96f843e4a42922cdc3d046cd,3.54,4.47,4,739.124,0,0,3.28,686.92,46.368,2.556,0,0,0,0,0,208.7920904,Inadequate,165.3521253,Inadequate,4266.174,173.2521927,Inadequate,4103,32.96376637,13/04/2017,01/04/2017
154,036c22fb43204fadb04e214cdfa3de97,2.58,3.26,3,1262.2982,82.32,6.948,0,1151.7326,19.14,2.1576,0,0,0,0,0,489.2628682,Inadequate,387.2080368,Inadequate,20706.3527,60.96188055,Inadequate,8057,64.73045714,20/06/2016,01/06/2016
155,036c51ede6f34aa8a350c185379931d4,4.55,5.75,5,3105.9984,0,144.086,5.38,2515.9076,3.564,421.948,0,0,0,15.1128,0,682.637011,Adequate,540.1736348,Adequate,15677.2487,198.1213961,Inadequate,9416,75.6487507,17/02/2017,01/02/2017
156,036c5ab8dfe44e44ac7d5031cb368e3b,2.39,3.02,3,2497.3238,0,0,11.2,2397.5738,70.31,0,0,0,0,18.24,0,1044.905356,Adequate,826.9284106,Adequate,8988.3038,277.8414989,Adequate,10864,87.282076,18/04/2017,01/04/2017
157,037262fcbf354cf09c3ca7b8787c072a,1.77,2.24,2,30.8682,0,11.376,0,19.4922,0,0,0,0,0,0,0,17.43966102,Inadequate,13.78044643,Inadequate,10370.7906,2.976455816,Inadequate,72,0.578452639,29/04/2017,01/04/2017
158,037655859b62416aa6bcf4d66c774545,4.06,5.13,5,1503.7374,13.44,20.236,17.48,1253.6064,61.725,131.97,0,0,0,5.28,0,370.37867,Inadequate,293.1261988,Inadequate,12432.2412,120.9546514,Inadequate,6772,54.40668434,27/01/2017,01/01/2017
159,03873eccd59d46cd8bada1648a704cfd,6.01,7.58,7,268.1706,0,0,0,231.9646,5.676,16.17,0,0,0,14.36,0,44.62073211,Inadequate,35.37870712,Inadequate,11305.4082,23.7205588,Inadequate,389,3.125251065,28/03/2017,01/03/2017
160,038fcd44bd854f66866dc9d011b9c13a,3.3,4.19,5,827.1238,0,0,6.56,815.8838,4.68,0,0,0,0,0,0,250.6435758,Inadequate,197.4042482,Inadequate,15280.5398,54.12922651,Inadequate,4922,39.54366514,20/04/2017,01/04/2017
161,039586397bb7446bbca2636909519489,2.87,3.63,4,504.302,0,0,23.2,481.102,0,0,0,0,0,0,0,175.7149826,Inadequate,138.9261708,Inadequate,4142.146,121.7489678,Inadequate,3401,27.32385314,30/01/2017,01/01/2017
162,03983b47c6b04c2481911adea271b79e,4.26,5.38,6,863.7446,0,22.992,11.2,218.735,111.7366,497.781,0,0,0,1.3,0,202.7569484,Inadequate,160.5473234,Inadequate,13998.6267,61.70209539,Inadequate,3979,31.96754238,04/10/2016,01/10/2016
163,03a3f8bac22f426784fd67491f3ff2ad,0.7,0.88,1,73.8088,0,0,2.48,67.7648,3.564,0,0,0,0,0,0,105.4411429,Inadequate,83.87363636,Inadequate,4375.62773,16.86816259,Inadequate,1716,13.78645457,07/03/2017,01/03/2017
164,03a5c7a1ea1b4c019edc8d9cfc0a26b9,3.07,3.88,4,1926.7694,67.2,0,6.08,1815.018,38.4714,0,0,0,0,0,0,627.6121824,Adequate,496.5900515,Adequate,10406.9275,185.1429637,Inadequate,9097,73.08588415,21/01/2017,01/01/2017
165,03ab3196e6ce41eda4c6ac3550d45e88,4.04,5.11,5,383.588,0,2.94,0,346.308,17.4,0,0,0,16.94,0,0,94.94752475,Inadequate,75.06614481,Inadequate,10932.0564,35.08836636,Inadequate,1475,11.85024504,02/03/2017,01/03/2017
166,03b2877139d442cb95f9ddb736c85cd7,4.72,5.95,7,132.487,9.2,0,0,123.287,0,0,0,0,0,0,0,28.06927966,Inadequate,22.26672269,Inadequate,7189.3474,18.42823731,Inadequate,169,1.357756889,24/01/2017,01/01/2017
167,03b3539fb0604cf1846bb5908c391da1,2.35,2.98,3,530.71,0,0,34.4,423.5,72.81,0,0,0,0,0,0,225.8340426,Inadequate,178.090604,Inadequate,7073.3108,75.02992799,Inadequate,4461,35.83996144,04/04/2017,01/04/2017
168,03b395617537487585678dcdb9da3454,1.77,2.24,2,261.2078,0,3.16,0,118.2258,6.76,122.262,0,0,0,10.8,0,147.5750282,Inadequate,116.610625,Inadequate,8149.2158,32.05312099,Inadequate,2744,22.0454728,16/12/2016,01/12/2016
169,03b53b61e44d45ae8d96a6e4b3885f6c,2.47,3.12,4,2633.6952,0,0,0,2620.9552,0,12.74,0,0,0,0,0,1066.27336,Adequate,844.1330769,Adequate,5217.5112,504.7799802,Adequate,10913,87.67574516,28/03/2017,01/03/2017
170,03bcc01e11934bceb1eeed61704fa780,1.94,2.45,2,1276.2584,0,0,0,1248.7904,19.8,7.668,0,0,0,0,0,657.8651546,Adequate,520.9217959,Adequate,2720.3992,469.1437933,Adequate,9275,74.51594762,08/04/2017,01/04/2017
171,03c1a395a79f4011b839e79b25c35d13,3.98,5.02,4,769.985,83.2,0,0,359.427,245.41,12.848,46.06,0,0,23.04,0,193.4635678,Inadequate,153.3834661,Inadequate,6642.076,115.9253523,Inadequate,3780,30.36876356,08/04/2017,01/04/2017
172,03c8684355474505ba5f7e4c0e15f93b,2.21,2.8,3,3627.2162,0,11.376,0.25,3571.1102,44.48,0,0,0,0,0,0,1641.274299,Adequate,1295.434357,Adequate,11558.694,313.8084804,Adequate,11765,94.52076806,18/05/2016,01/05/2016
173,03d88048e3304c4db2e4328e6d622ae4,2.58,3.26,3,324.8384,0,2.268,5.84,299.9304,13.2,0,0,0,0,3.6,0,125.9063566,Inadequate,99.64368098,Inadequate,6083.9212,53.39293349,Inadequate,2223,17.85972523,12/04/2017,01/04/2017
174,03e7f9118e7d4046b46007ef93a7d836,5.97,7.55,7,392.6482,0,9.638,0,290.0788,72.1314,18.7,0,0,2.1,0,0,65.77021776,Inadequate,52.00638411,Inadequate,7909.647,49.64168439,Inadequate,825,6.628103157,08/09/2016,01/09/2016
175,03e8dc1bbd6f49808ad9b2904d59f9b6,2.28,2.88,3,170.7424,14,0,1.14,155.6024,0,0,0,0,0,0,0,74.88701754,Inadequate,59.28555556,Inadequate,19981.5988,8.544981896,Inadequate,1024,8.22688198,26/01/2017,01/01/2017
176,03ef5c89e05d45749d360a31bd83ca39,5.19,6.56,6,717.9977,122.4,8.532,0,501.669,85.3967,0,0,0,0,0,0,138.3425241,Inadequate,109.4508689,Inadequate,15871.1488,45.23917639,Inadequate,2530,20.32618302,26/05/2016,01/05/2016
177,03f3bbb87e094767b783a5e0c949296b,1.63,2.06,2,283.4338,0,0,0,169.9048,0,113.529,0,0,0,0,0,173.8857669,Inadequate,137.5892233,Inadequate,2069.2012,136.9773998,Inadequate,3362,27.01052462,19/12/2016,01/12/2016
178,03f69513b3b64ba0b4d4f6c815393892,2.99,3.79,5,813.8443,214.4,4.368,0,551.3622,31.6213,5.3728,0,0,0,6.72,0,272.1887291,Inadequate,214.7346438,Inadequate,6272.3614,129.7508623,Inadequate,5333,42.84566562,18/06/2016,01/06/2016
179,03f7546b75a74a27bbc29c930fb30f51,2.06,2.6,3,231.8558,0,5.808,2.13,211.0698,0,12.848,0,0,0,0,0,112.5513592,Inadequate,89.17530769,Inadequate,6000.83662,38.63724588,Inadequate,1875,15.06387081,27/06/2016,01/06/2016
180,03f93aeca4af4b94a05425063aaec898,2.18,2.77,3,2832.8921,144,5.294,2.9,862.4,83.0526,10.8055,1695.29,0,29.15,0,0,1299.491789,Adequate,1022.704729,Adequate,17174.3988,164.9485454,Inadequate,11326,90.99381377,10/03/2017,01/03/2017
181,040aee0676fc41aaa08ae749fb605945,5.3,6.71,6,217.5585,0,0,0,217.5585,0,0,0,0,0,0,0,41.04877358,Inadequate,32.42302534,Inadequate,5199.8095,41.83970586,Inadequate,326,2.619105005,08/04/2017,01/04/2017
182,04111a4caf9541409427a1b50bbb64a1,2.72,3.45,4,733.2811,0,1.176,0,716.5198,15.5853,0,0,0,0,0,0,269.5886397,Inadequate,212.5452464,Inadequate,6283.7986,116.6939214,Inadequate,5277,42.39575801,08/09/2016,01/09/2016
183,0411cb316e704bbab15419065cd7e7c6,2.26,2.86,3,1474.9923,3.36,19.548,0,1343.6018,72.0245,36.458,0,0,0,0,0,652.6514602,Adequate,515.7315734,Adequate,12098.0608,121.9197295,Inadequate,9239,74.2267213,25/05/2016,01/05/2016
184,041986dcf16b40d89f98a29b2336752f,5.02,6.34,6,8747.5577,0,3224.464,0.2,5264.0346,189.5711,7.668,0,0,0,61.62,0,1742.541375,Adequate,1379.740962,Adequate,14327.1409,610.558503,Adequate,11844,95.15545915,17/04/2017,01/04/2017
185,041b2ab4e0bb4b20851ca918079c22b6,5.44,6.88,7,3548.777,71.28,9.48,0,2971.713,140.008,23.896,306,0,0,26.4,0,652.3487132,Adequate,515.8106105,Adequate,23186.3083,153.0548526,Inadequate,9238,74.21868723,22/06/2016,01/06/2016
186,041f07a62d444f95a5d4495ffb153e48,2.3,2.9,3,1001.4024,18.24,0,5.68,860.1678,65.8226,5.112,0,0,0,46.38,0,435.3923478,Inadequate,345.3111724,Inadequate,9987.5379,100.2651915,Inadequate,7549,60.64915241,03/04/2017,01/04/2017
187,0423af3e66c14335844a3e52bd63b6a3,5.99,7.59,7,7051.6578,0,2414.082,0,4637.5758,0,0,0,0,0,0,0,1177.238364,Adequate,929.0721739,Adequate,11147.5085,632.5770283,Adequate,11135,89.45930746,01/05/2017,01/05/2017
188,042c98370f3d4709b1f77e0399ee17b4,2.96,3.75,4,666.677,93.12,0,0,553.099,13.086,1.612,0,0,0,5.76,0,225.2287162,Inadequate,177.7805333,Inadequate,9820.1017,67.88901178,Inadequate,4450,35.75158673,07/03/2017,01/03/2017
189,0430ed9a25db4fdf8a1fea9513bc0efa,3.67,4.63,5,263.545,0,0,5.04,258.505,0,0,0,0,0,0,0,71.8106267,Inadequate,56.92116631,Inadequate,5490.371,48.00130993,Inadequate,952,7.64842934,01/02/2017,01/02/2017
190,0432445ce230436b8ffb2b00d9effd09,2.8,3.52,3,2336.4235,4.9,0,0,2331.5235,0,0,0,0,0,0,0,834.4369643,Adequate,663.7566761,Adequate,10517.8569,222.138742,Inadequate,10139,81.45737929,01/09/2016,01/09/2016
191,0442162a1ae446a7bc3d95cc5dcac6d2,3.57,4.5,5,744.9498,0,0,6.56,733.8398,4.55,0,0,0,0,0,0,208.6694118,Inadequate,165.5444,Inadequate,18393.6718,40.50033121,Inadequate,4100,32.93966418,28/01/2017,01/01/2017
192,044628636bac4c65be0433b5db2b7a57,0.98,1.24,1,138.5462,0,0,0,126.7162,11.83,0,0,0,0,0,0,141.3736735,Inadequate,111.7308065,Inadequate,3957.995,35.0041372,Inadequate,2595,20.8483972,06/04/2017,01/04/2017
193,04476e47cdef4c5faeb3515b5f150a82,2.3,2.9,3,1080.1468,0,0,5.68,1061.2668,13.2,0,0,0,0,0,0,469.6290435,Inadequate,372.4644138,Inadequate,3700.7808,291.8699751,Adequate,7883,63.33252993,05/09/2016,01/09/2016
194,044a4aca3b1848909253d0443a0c4c66,4.53,5.73,6,346.0596,0,3.192,0,266.5206,63.565,12.782,0,0,0,0,0,76.39284768,Inadequate,60.39434555,Inadequate,16717.3001,20.70068719,Inadequate,1063,8.540210492,22/03/2017,01/03/2017
195,044e36aeb2cd4a1fb3521e1e79eaee84,1.56,1.98,2,1151.0164,9.2,0,0,863.5554,11.22,235.791,0,0,0,31.25,0,737.8310256,Adequate,581.3214141,Adequate,5027.5398,228.9422751,Inadequate,9695,77.89025468,20/12/2016,01/12/2016
196,0456014d972645beb1743e49c85d080e,5.09,6.43,7,1903.942,0,0,11.2,1065.6,76.104,751.038,0,0,0,0,0,374.0554028,Inadequate,296.1029549,Inadequate,8134.884,234.0466072,Adequate,6814,54.74411505,04/10/2016,01/10/2016
197,04579a2c4523493db918637d25e3d15d,5.28,6.68,6,6397.9363,263.04,4681.856,0,1362.995,90.0453,0,0,0,0,0,0,1211.73036,Adequate,957.7748952,Adequate,11094.1398,576.6951215,Adequate,11197,89.95741946,18/09/2016,01/09/2016
198,045cc9d80f6e42afaa3f625756942595,1.58,2,2,611.78744,0,0,2.13,603.40144,6.256,0,0,0,0,0,0,387.2072405,Inadequate,305.89372,Inadequate,4371.22491,139.9578957,Inadequate,6978,56.06170161,27/03/2017,01/03/2017
199,045cf534543843e895fd2ff335a6aa96,5.2,6.56,6,862.6137,0,0,0,795.2737,67.34,0,0,0,0,0,0,165.88725,Inadequate,131.4959909,Inadequate,11380.0085,75.80079576,Inadequate,3178,25.53225677,30/09/2016,01/09/2016
